gene,TAloc,ORFsize
942,1291,1782
942,1373,1782
942,1395,1782
942,1459,1782
942,1505,1782
942,1549,1782
942,1609,1782
942,1654,1782
942,1664,1782
942,1666,1782
942,1668,1782
942,1752,1782
943,11,258
943,52,258
943,61,258
943,228,258
944,151,537
944,196,537
944,199,537
944,223,537
944,229,537
944,256,537
944,370,537
944,423,537
945,11,501
945,28,501
945,86,501
945,162,501
945,173,501
945,180,501
945,232,501
945,413,501
945,459,501
945,489,501
946,146,147
946,129,147
946,117,147
946,102,147
946,90,147
947,1248,1320
947,1193,1320
947,1130,1320
947,1099,1320
947,1080,1320
947,1067,1320
947,1007,1320
947,1000,1320
947,974,1320
947,938,1320
947,902,1320
947,887,1320
947,641,1320
947,572,1320
947,476,1320
947,425,1320
947,382,1320
947,300,1320
947,286,1320
947,230,1320
947,114,1320
947,21,1320
948,46,582
948,53,582
948,164,582
948,187,582
948,222,582
948,493,582
948,509,582
949,19,1653
949,113,1653
949,185,1653
949,206,1653
949,503,1653
949,541,1653
949,657,1653
949,798,1653
949,815,1653
949,950,1653
949,1092,1653
949,1139,1653
949,1259,1653
949,1261,1653
949,1407,1653
949,1419,1653
949,1468,1653
949,1534,1653
949,1584,1653
950,1064,1065
950,1044,1065
950,1032,1065
950,1024,1065
950,985,1065
950,963,1065
950,951,1065
950,855,1065
950,848,1065
950,755,1065
950,656,1065
950,632,1065
950,498,1065
950,450,1065
950,407,1065
950,351,1065
950,347,1065
950,305,1065
950,248,1065
950,186,1065
950,32,1065
950,23,1065
951,1271,1290
951,1246,1290
951,1146,1290
951,1132,1290
951,1072,1290
951,1068,1290
951,1041,1290
951,977,1290
951,881,1290
951,807,1290
951,795,1290
951,686,1290
951,397,1290
951,335,1290
951,248,1290
951,204,1290
951,194,1290
951,140,1290
951,104,1290
951,24,1290
952,737,738
952,731,738
952,671,738
952,551,738
952,491,738
952,472,738
952,470,738
952,424,738
952,398,738
952,395,738
952,389,738
952,353,738
952,340,738
952,257,738
952,204,738
952,192,738
952,106,738
952,1,738
953,1064,1077
953,1038,1077
953,1018,1077
953,902,1077
953,872,1077
953,831,1077
953,795,1077
953,733,1077
953,727,1077
953,680,1077
953,559,1077
953,531,1077
953,518,1077
953,509,1077
953,486,1077
953,404,1077
953,329,1077
953,298,1077
953,269,1077
953,224,1077
953,9,1077
954,692,792
954,600,792
954,509,792
954,479,792
954,312,792
954,13,792
955,9,1170
955,48,1170
955,87,1170
955,130,1170
955,299,1170
955,337,1170
955,372,1170
955,463,1170
955,467,1170
955,492,1170
955,538,1170
955,656,1170
955,688,1170
955,739,1170
955,788,1170
955,871,1170
955,874,1170
955,956,1170
955,980,1170
955,993,1170
955,1001,1170
955,1022,1170
955,1072,1170
955,1109,1170
956,33,975
956,138,975
956,199,975
956,279,975
956,338,975
956,384,975
956,499,975
956,577,975
956,591,975
956,648,975
956,669,975
956,692,975
956,821,975
956,823,975
956,887,975
956,889,975
956,909,975
957,42,915
957,67,915
957,138,915
957,257,915
957,269,915
957,338,915
957,342,915
957,350,915
957,379,915
957,415,915
957,429,915
957,459,915
957,581,915
957,588,915
957,719,915
957,782,915
958,1994,1995
958,1949,1995
958,1890,1995
958,1823,1995
958,1777,1995
958,1750,1995
958,1734,1995
958,1697,1995
958,1571,1995
958,1569,1995
958,1555,1995
958,1532,1995
958,1512,1995
958,1482,1995
958,1448,1995
958,1446,1995
958,1406,1995
958,1389,1995
958,1340,1995
958,1319,1995
958,1206,1995
958,1196,1995
958,1167,1995
958,907,1995
958,787,1995
958,711,1995
958,681,1995
958,641,1995
958,593,1995
958,589,1995
958,578,1995
958,539,1995
958,533,1995
958,475,1995
958,458,1995
958,417,1995
958,402,1995
958,320,1995
958,309,1995
958,300,1995
958,242,1995
958,149,1995
958,89,1995
958,51,1995
958,44,1995
958,24,1995
959,1105,1113
959,1046,1113
959,1003,1113
959,993,1113
959,985,1113
959,965,1113
959,944,1113
959,923,1113
959,899,1113
959,879,1113
959,757,1113
959,731,1113
959,702,1113
959,599,1113
959,577,1113
959,553,1113
959,547,1113
959,454,1113
959,415,1113
959,410,1113
959,236,1113
959,224,1113
959,203,1113
959,197,1113
959,30,1113
960,124,831
960,178,831
960,201,831
960,230,831
960,236,831
960,278,831
960,433,831
960,522,831
960,529,831
960,592,831
960,661,831
960,782,831
961,19,1125
961,57,1125
961,121,1125
961,133,1125
961,172,1125
961,185,1125
961,227,1125
961,323,1125
961,340,1125
961,375,1125
961,401,1125
961,461,1125
961,540,1125
961,593,1125
961,740,1125
961,742,1125
961,798,1125
961,805,1125
961,926,1125
961,941,1125
961,947,1125
961,1124,1125
962,63,1017
962,191,1017
962,239,1017
962,242,1017
962,318,1017
962,378,1017
962,512,1017
962,589,1017
962,735,1017
962,771,1017
962,818,1017
962,949,1017
963,36,906
963,66,906
963,71,906
963,180,906
963,256,906
963,320,906
963,371,906
963,388,906
963,410,906
963,419,906
963,437,906
963,500,906
963,548,906
963,576,906
963,689,906
963,749,906
963,758,906
963,776,906
963,812,906
963,849,906
964,700,822
964,657,822
964,644,822
964,632,822
964,379,822
964,365,822
964,329,822
964,191,822
964,170,822
964,131,822
964,70,822
964,62,822
965,56,2280
965,85,2280
965,95,2280
965,98,2280
965,166,2280
965,269,2280
965,283,2280
965,378,2280
965,487,2280
965,539,2280
965,722,2280
965,729,2280
965,809,2280
965,879,2280
965,899,2280
965,958,2280
965,973,2280
965,1013,2280
965,1059,2280
965,1090,2280
965,1098,2280
965,1104,2280
965,1130,2280
965,1166,2280
965,1205,2280
965,1286,2280
965,1332,2280
965,1413,2280
965,1454,2280
965,1529,2280
965,1599,2280
965,1688,2280
965,1710,2280
965,1721,2280
965,1735,2280
965,1752,2280
965,1756,2280
965,1871,2280
965,2041,2280
965,2098,2280
965,2121,2280
965,2156,2280
965,2189,2280
966,17,1935
966,68,1935
966,171,1935
966,187,1935
966,256,1935
966,298,1935
966,305,1935
966,323,1935
966,356,1935
966,421,1935
966,479,1935
966,481,1935
966,568,1935
966,584,1935
966,614,1935
966,633,1935
966,725,1935
966,997,1935
966,1029,1935
966,1058,1935
966,1114,1935
966,1317,1935
966,1361,1935
966,1706,1935
966,1742,1935
966,1755,1935
966,1796,1935
966,1824,1935
966,1838,1935
966,1847,1935
966,1930,1935
966,1934,1935
967,866,867
967,782,867
967,489,867
967,482,867
967,458,867
967,445,867
967,397,867
967,371,867
967,352,867
967,309,867
967,143,867
967,137,867
967,113,867
967,80,867
967,44,867
967,14,867
968,751,774
968,525,774
968,496,774
968,341,774
968,261,774
968,223,774
968,169,774
968,58,774
968,54,774
968.1,172,246
968.1,103,246
968.1,72,246
968.1,34,246
969,962,996
969,928,996
969,889,996
969,873,996
969,822,996
969,803,996
969,772,996
969,732,996
969,713,996
969,609,996
969,514,996
969,491,996
969,458,996
969,356,996
969,234,996
969,201,996
969,125,996
970,150,501
970,173,501
970,175,501
970,231,501
970,354,501
970,372,501
970,434,501
970,481,501
970,500,501
971,1,762
971,164,762
971,228,762
971,476,762
971,507,762
971,530,762
971,572,762
971,574,762
971,761,762
972,1661,1662
972,1634,1662
972,1569,1662
972,1504,1662
972,1466,1662
972,1381,1662
972,1374,1662
972,1172,1662
972,1049,1662
972,1019,1662
972,977,1662
972,818,1662
972,597,1662
972,521,1662
972,503,1662
972,366,1662
972,268,1662
972,164,1662
972,155,1662
972,34,1662
973,284,285
973,167,285
973,110,285
973,85,285
973,44,285
973,34,285
974,222,231
974,210,231
974,208,231
974,194,231
974,177,231
974,161,231
974,120,231
974,79,231
974,63,231
974,1,231
975,653,654
975,601,654
975,578,654
975,546,654
975,474,654
975,453,654
975,375,654
975,332,654
975,265,654
975,241,654
975,235,654
975,91,654
975,55,654
976,142,2316
976,173,2316
976,290,2316
976,328,2316
976,383,2316
976,438,2316
976,452,2316
976,472,2316
976,531,2316
976,552,2316
976,575,2316
976,584,2316
976,680,2316
976,683,2316
976,719,2316
976,743,2316
976,747,2316
976,787,2316
976,836,2316
976,887,2316
976,923,2316
976,973,2316
976,1037,2316
976,1105,2316
976,1118,2316
976,1139,2316
976,1192,2316
976,1199,2316
976,1226,2316
976,1259,2316
976,1299,2316
976,1312,2316
976,1330,2316
976,1364,2316
976,1425,2316
976,1438,2316
976,1550,2316
976,1617,2316
976,1642,2316
976,1780,2316
976,1916,2316
976,1949,2316
976,2107,2316
976,2195,2316
976,2263,2316
977,989,999
977,976,999
977,817,999
977,803,999
977,801,999
977,755,999
977,707,999
977,685,999
977,673,999
977,660,999
977,647,999
977,605,999
977,591,999
977,385,999
977,243,999
977,183,999
977,167,999
977,144,999
977,104,999
977,96,999
977,49,999
978,17,1164
978,33,1164
978,100,1164
978,182,1164
978,206,1164
978,280,1164
978,286,1164
978,299,1164
978,302,1164
978,306,1164
978,338,1164
978,384,1164
978,447,1164
978,731,1164
978,809,1164
978,856,1164
979,18,912
979,82,912
979,166,912
979,356,912
979,368,912
979,424,912
979,451,912
979,518,912
979,595,912
979,734,912
979,748,912
979,911,912
980,914,915
980,897,915
980,865,915
980,848,915
980,846,915
980,809,915
980,775,915
980,757,915
980,648,915
980,546,915
980,499,915
980,470,915
980,425,915
980,181,915
980,179,915
980,95,915
980,8,915
981,8,912
981,19,912
981,29,912
981,56,912
981,108,912
981,116,912
981,155,912
981,190,912
981,292,912
981,315,912
981,333,912
981,342,912
981,367,912
981,383,912
981,475,912
981,512,912
981,521,912
981,530,912
981,539,912
981,548,912
981,569,912
981,572,912
981,647,912
981,659,912
981,668,912
981,701,912
981,778,912
981,857,912
981,911,912
982,145,1368
982,454,1368
982,507,1368
982,522,1368
982,659,1368
982,678,1368
982,702,1368
982,716,1368
982,817,1368
982,882,1368
982,958,1368
982,999,1368
982,1016,1368
982,1099,1368
982,1107,1368
982,1212,1368
982,1276,1368
982,1312,1368
982,1367,1368
983,21,648
983,48,648
983,51,648
983,87,648
983,110,648
983,123,648
983,295,648
983,332,648
983,410,648
983,433,648
983,447,648
983,474,648
983,564,648
983,636,648
983,642,648
984,53,1572
984,72,1572
984,321,1572
984,332,1572
984,394,1572
984,470,1572
984,540,1572
984,553,1572
984,555,1572
984,563,1572
984,600,1572
984,674,1572
984,707,1572
984,773,1572
984,938,1572
984,961,1572
984,989,1572
984,1031,1572
984,1086,1572
984,1146,1572
984,1287,1572
984,1293,1572
984,1539,1572
984,1541,1572
985,13,1380
985,311,1380
985,366,1380
985,398,1380
985,509,1380
985,632,1380
985,689,1380
985,755,1380
985,827,1380
985,860,1380
985,1111,1380
985,1135,1380
985,1323,1380
985,1325,1380
985,1373,1380
985,1379,1380
986,1,2019
986,7,2019
986,75,2019
986,80,2019
986,89,2019
986,294,2019
986,372,2019
986,438,2019
986,455,2019
986,488,2019
986,628,2019
986,649,2019
986,931,2019
986,1016,2019
986,1209,2019
986,1592,2019
986,1640,2019
986,1780,2019
986,1799,2019
986,1997,2019
986,2018,2019
987,14,222
987,163,222
987,196,222
988,135,384
988,212,384
988,238,384
988,269,384
988,281,384
988,367,384
988,383,384
989,39,348
989,45,348
989,65,348
989,74,348
989,120,348
989,173,348
989,320,348
990,671,675
990,638,675
990,632,675
990,626,675
990,539,675
990,533,675
990,495,675
990,464,675
990,426,675
990,381,675
990,324,675
990,218,675
990,92,675
990,79,675
990,67,675
991,131,141
991,117,141
991,11,141
992,800,801
992,717,801
992,673,801
992,641,801
992,575,801
992,525,801
992,512,801
992,466,801
992,371,801
992,338,801
992,106,801
992.1,182,417
992.1,151,417
992.1,140,417
992.1,93,417
993,436,441
993,392,441
993,320,441
993,268,441
993,146,441
993,98,441
993,59,441
994,692,693
994,497,693
994,458,693
994,366,693
994,309,693
994,263,693
994,248,693
994,224,693
994,188,693
994,165,693
994,78,693
994,8,693
995,104,360
996,43,357
996,81,357
996,93,357
996,131,357
996,204,357
996,210,357
996,279,357
997,167,2379
997,197,2379
997,354,2379
997,513,2379
997,548,2379
997,682,2379
997,701,2379
997,710,2379
997,1279,2379
997,1336,2379
997,1614,2379
997,1827,2379
997,1887,2379
997,1893,2379
997,1992,2379
997,2073,2379
997,2107,2379
997,2142,2379
997,2210,2379
997,2237,2379
997,2346,2379
998,34,633
998,201,633
998,265,633
998,278,633
998,284,633
998,320,633
998,368,633
998,400,633
998,433,633
998,475,633
998,570,633
998,595,633
999.1,809,810
999.1,497,810
999.1,494,810
999.1,242,810
999.1,178,810
999.1,117,810
999.1,20,810
1000,1163,1167
1000,1052,1167
1000,1017,1167
1000,974,1167
1000,923,1167
1000,797,1167
1000,751,1167
1000,663,1167
1000,593,1167
1000,546,1167
1000,475,1167
1000,209,1167
1000,185,1167
1000,132,1167
1000,92,1167
1000,89,1167
1000,77,1167
1000,19,1167
1001,1962,2004
1001,1941,2004
1001,1682,2004
1001,1590,2004
1001,1544,2004
1001,1508,2004
1001,1493,2004
1001,1233,2004
1001,1184,2004
1001,1154,2004
1001,998,2004
1001,977,2004
1001,864,2004
1001,839,2004
1001,776,2004
1001,717,2004
1001,572,2004
1001,558,2004
1001,489,2004
1001,294,2004
1001,239,2004
1001,173,2004
1001,98,2004
1001,28,2004
1001,18,2004
1002,1481,1596
1002,1455,1596
1002,1287,1596
1002,1271,1596
1002,1250,1596
1002,1235,1596
1002,1139,1596
1002,1121,1596
1002,1104,1596
1002,992,1596
1002,950,1596
1002,849,1596
1002,725,1596
1002,708,1596
1002,639,1596
1002,566,1596
1002,369,1596
1002,236,1596
1002,131,1596
1002,44,1596
1003,1139,1149
1003,1107,1149
1003,1084,1149
1003,1061,1149
1003,1031,1149
1003,1008,1149
1003,893,1149
1003,752,1149
1003,667,1149
1003,641,1149
1003,625,1149
1003,497,1149
1003,470,1149
1003,446,1149
1003,429,1149
1003,414,1149
1003,332,1149
1003,288,1149
1003,280,1149
1003,257,1149
1003.1,1598,1683
1003.1,1485,1683
1003.1,1434,1683
1003.1,1365,1683
1003.1,1217,1683
1003.1,1196,1683
1003.1,1151,1683
1003.1,866,1683
1003.1,832,1683
1003.1,758,1683
1003.1,737,1683
1003.1,612,1683
1003.1,593,1683
1003.1,521,1683
1003.1,392,1683
1003.1,161,1683
1003.1,98,1683
1003.1,83,1683
1003.1,29,1683
1003.1,7,1683
1004,91,2804
1004,203,2804
1004,215,2804
1004,290,2804
1004,469,2804
1004,672,2804
1004,874,2804
1004,1081,2804
1004,1156,2804
1004,1192,2804
1004,1358,2804
1004,1718,2804
1004,1873,2804
1004,2008,2804
1004,2027,2804
1004,2044,2804
1004,2056,2804
1004,2173,2804
1004,2191,2804
1004,2197,2804
1004,2206,2804
1004,2259,2804
1004,2376,2804
1004,2456,2804
1004,2466,2804
1004,2638,2804
1004,2665,2804
1004,2671,2804
1004,2756,2804
1004,2758,2804
1004,2767,2804
1004,2799,2804
1006.1,999,1008
1006.1,965,1008
1006.1,707,1008
1006.1,589,1008
1006.1,257,1008
1006.1,237,1008
1006.1,212,1008
1006.1,182,1008
1006.1,30,1008
1007,43,525
1007,272,525
1007,331,525
1007,388,525
1007,517,525
1008,1428,1431
1008,1360,1431
1008,1352,1431
1008,1223,1431
1008,1190,1431
1008,1180,1431
1008,974,1431
1008,856,1431
1008,744,1431
1008,582,1431
1008,302,1431
1008,292,1431
1008,282,1431
1008,257,1431
1008,227,1431
1008,75,1431
1009,80,693
1009,299,693
1009,303,693
1009,426,693
1009,535,693
1009,549,693
1009,593,693
1009,602,693
1009,606,693
1009,668,693
1009,675,693
1010,54,1515
1010,131,1515
1010,155,1515
1010,232,1515
1010,247,1515
1010,254,1515
1010,299,1515
1010,430,1515
1010,498,1515
1010,684,1515
1010,733,1515
1010,757,1515
1010,765,1515
1010,828,1515
1010,897,1515
1010,1012,1515
1010,1049,1515
1010,1057,1515
1010,1084,1515
1010,1238,1515
1010,1376,1515
1010,1480,1515
1010,1514,1515
1011,20,1341
1011,56,1341
1011,80,1341
1011,104,1341
1011,137,1341
1011,149,1341
1011,166,1341
1011,183,1341
1011,273,1341
1011,594,1341
1011,655,1341
1011,892,1341
1011,1137,1341
1011,1275,1341
1011,1300,1341
1012,38,549
1012,40,549
1012,352,549
1012,470,549
1012,507,549
1013,455,456
1013,291,456
1013,281,456
1013,267,456
1013,260,456
1013,181,456
1013,118,456
1013,66,456
1013,40,456
1013,37,456
1014,16,747
1014,31,747
1014,78,747
1014,145,747
1014,177,747
1014,208,747
1014,220,747
1014,310,747
1014,325,747
1014,328,747
1014,436,747
1014,469,747
1014,490,747
1014,507,747
1014,541,747
1014,550,747
1014,592,747
1014,600,747
1014,610,747
1014,616,747
1014,648,747
1014,657,747
1014,675,747
1014,726,747
1014,740,747
1015,1,2568
1015,26,2568
1015,36,2568
1015,80,2568
1015,82,2568
1015,108,2568
1015,130,2568
1015,138,2568
1015,145,2568
1015,199,2568
1015,245,2568
1015,269,2568
1015,288,2568
1015,299,2568
1015,331,2568
1015,384,2568
1015,400,2568
1015,447,2568
1015,470,2568
1015,520,2568
1015,528,2568
1015,565,2568
1015,589,2568
1015,601,2568
1015,628,2568
1015,718,2568
1015,733,2568
1015,772,2568
1015,783,2568
1015,817,2568
1015,825,2568
1015,830,2568
1015,835,2568
1015,847,2568
1015,879,2568
1015,897,2568
1015,912,2568
1015,924,2568
1015,958,2568
1015,1037,2568
1015,1122,2568
1015,1141,2568
1015,1143,2568
1015,1203,2568
1015,1249,2568
1015,1260,2568
1015,1315,2568
1015,1339,2568
1015,1365,2568
1015,1377,2568
1015,1389,2568
1015,1410,2568
1015,1432,2568
1015,1459,2568
1015,1500,2568
1015,1512,2568
1015,1551,2568
1015,1577,2568
1015,1596,2568
1015,1618,2568
1015,1645,2568
1015,1647,2568
1015,1678,2568
1015,1688,2568
1015,1690,2568
1015,1731,2568
1015,1750,2568
1015,1772,2568
1015,1774,2568
1015,1792,2568
1015,1839,2568
1015,1854,2568
1015,1896,2568
1015,1949,2568
1015,1991,2568
1015,2056,2568
1015,2070,2568
1015,2079,2568
1015,2113,2568
1015,2128,2568
1015,2154,2568
1015,2164,2568
1015,2170,2568
1015,2176,2568
1015,2215,2568
1015,2223,2568
1015,2296,2568
1015,2307,2568
1015,2337,2568
1015,2380,2568
1015,2385,2568
1015,2407,2568
1015,2481,2568
1015,2509,2568
1015,2513,2568
1017,30,1161
1017,108,1161
1017,133,1161
1017,143,1161
1017,200,1161
1017,206,1161
1017,224,1161
1017,227,1161
1017,235,1161
1017,269,1161
1017,277,1161
1017,324,1161
1017,359,1161
1017,361,1161
1017,378,1161
1017,385,1161
1017,404,1161
1017,451,1161
1017,464,1161
1017,477,1161
1017,488,1161
1017,580,1161
1017,603,1161
1017,641,1161
1017,644,1161
1017,651,1161
1017,685,1161
1017,706,1161
1017,734,1161
1017,794,1161
1017,865,1161
1017,965,1161
1017,999,1161
1017,1026,1161
1017,1033,1161
1017,1050,1161
1017,1061,1161
1017,1094,1161
1017,1124,1161
1017,1142,1161
1017,1146,1161
1018,1001,1002
1018,987,1002
1018,932,1002
1018,902,1002
1018,894,1002
1018,873,1002
1018,758,1002
1018,711,1002
1018,706,1002
1018,630,1002
1018,511,1002
1018,411,1002
1018,386,1002
1018,337,1002
1018,184,1002
1018,136,1002
1018,109,1002
1018,94,1002
1018,13,1002
1019,612,657
1019,607,657
1019,562,657
1019,495,657
1019,474,657
1019,345,657
1019,199,657
1019,42,657
1020,179,354
1020,38,354
1020,32,354
1021,528,588
1021,468,588
1021,428,588
1021,272,588
1021,150,588
1021,140,588
1022,18,921
1022,21,921
1022,61,921
1022,127,921
1022,196,921
1022,496,921
1022,527,921
1022,566,921
1022,641,921
1022,659,921
1022,666,921
1022,690,921
1022,824,921
1022,866,921
1022,920,921
1023,33,1281
1023,48,1281
1023,63,1281
1023,161,1281
1023,199,1281
1023,261,1281
1023,443,1281
1023,644,1281
1023,659,1281
1023,730,1281
1023,921,1281
1023,1009,1281
1023,1085,1281
1023,1127,1281
1024,227,612
1024,314,612
1024,321,612
1024,497,612
1024,560,612
1024,611,612
1025,8,1176
1025,18,1176
1025,132,1176
1025,231,1176
1025,299,1176
1025,497,1176
1025,501,1176
1025,644,1176
1025,650,1176
1025,656,1176
1025,662,1176
1025,791,1176
1025,892,1176
1025,917,1176
1025,926,1176
1025,1005,1176
1025,1028,1176
1025,1128,1176
1025,1136,1176
1025,1175,1176
1025.1,99,141
1025.1,105,141
1025.2,14,252
1025.2,17,252
1025.2,86,252
1025.2,197,252
1025.2,216,252
1025.2,251,252
1025.3,209,210
1025.3,192,210
1025.3,107,210
1025.3,80,210
1026,1,264
1026,121,264
1026,139,264
1026,255,264
1026,263,264
1027,127,951
1027,139,951
1027,235,951
1027,393,951
1027,423,951
1027,494,951
1027,542,951
1027,560,951
1027,606,951
1027,680,951
1027,809,951
1027,921,951
1028,42,759
1028,88,759
1028,114,759
1028,233,759
1028,531,759
1028,617,759
1028,623,759
1028,644,759
1028,675,759
1028,706,759
1028,732,759
1029,617,618
1029,507,618
1029,409,618
1029,341,618
1029,338,618
1029,293,618
1029,185,618
1029,91,618
1029,10,618
1030,42,1209
1030,135,1209
1030,231,1209
1030,323,1209
1030,331,1209
1030,430,1209
1030,498,1209
